UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
,62,45,6,33,1575420030,21.60,151.38011,4.8512034,0,1,1,16.6
,62,46,6,36,1575420030,30.00,323.80026,13.942079,1,1,0,25.0
,62,47,1,23,1176450050,19.10,98.647964,25.88796,1,1,1,14.1
,62,48,1,26,1176450050,18.90,172.65338,22.68366,0,1,1,13.9
,62,49,1,27,1176450050,21.10,224.49223,16.947695,1,1,1,16.1
,62,50,1,28,1176450050,19.90,41.180035,82.68198,1,1,1,14.9
,62,51,6,10,1176450050,26.90,215.95465,76.93859,1,1,1,21.9
,62,52,5,28,1176450050,19.20,233.67285,42.30288,1,1,1,14.2
,62,53,5,39,1176450050,19.40,29.73108,45.76391,0,1,0,14.4
,62,54,5,23,1575420030,31.40,184.02585,35.832176,1,1,1,26.4
,62,55,5,24,1575420030,24.90,51.174953,19.995398,1,1,0,19.9
,62,56,5,25,1575420030,29.30,104.23907,57.55362,1,1,1,24.3
,62,57,5,27,1575420030,29.90,287.29123,26.476042,1,1,0,24.9
,62,58,5,28,1575420030,34.30,233.67285,42.30288,1,1,1,29.3
,62,59,5,38,1575420030,27.80,103.286026,39.75279,1,1,1,22.8
,62,60,5,39,1575420030,25.30,29.73108,45.76391,0,1,0,20.3
,62,61,5,41,1575420030,28.60,339.06308,32.31436,0,1,0,23.6
,68,0,1,8,1575420030,27.80,255.61516,10.265273,1,1,1,22.8
,68,1,1,10,1575420030,29.00,54.195477,47.33607,1,1,1,24.0
,68,2,1,18,1575420030,24.50,151.32527,4.7247458,0,1,1,19.5
,68,3,1,21,1575420030,36.00,312.13058,27.952045,1,1,1,31.0
,68,4,1,23,1575420030,31.00,98.647964,25.88796,1,1,1,26.0
,68,5,1,25,1575420030,32.80,79.95104,15.398858,1,1,0,27.8
,68,6,1,26,1575420030,21.70,172.65338,22.68366,1,1,1,16.7
,68,7,1,27,1575420030,31.30,224.49223,16.947695,1,1,1,26.3
,68,8,1,28,1575420030,37.20,41.180035,82.68198,1,1,1,32.2
,68,9,1,31,1575420030,32.80,209.3386,55.90729,1,1,1,27.8
,68,10,1,32,1575420030,32.00,11.751196,35.44962,1,1,1,27.0
,68,11,4,194,1575420030,23.40,93.89395,9.91654,1,1,0,18.4
,68,12,4,195,1575420030,21.70,137.34036,9.044027,1,1,1,16.7
,68,13,4,196,1575420030,21.90,73.56633,28.793287,1,1,0,16.9
,68,14,3,14,1598062460,33.90,159.4261,33.639614,1,1,0,28.9
,68,15,3,18,1600312450,23.20,277.94943,47.750565,1,1,1,18.2
,68,16,3,13,1600875010,30.00,79.5914,40.65536,0,1,0,25.0
,68,17,3,12,1601437440,24.70,40.98467,10.91472,1,1,0,19.7
,68,18,3,17,1604249980,34.10,204.2901,40.057392,1,1,1,29.1
,68,19,3,3,1604812540,35.00,354.20145,24.983116,0,1,0,30.0
,68,20,3,4,1605374980,24.10,305.39423,12.33021,1,1,0,19.1
,68,21,5,60,1561097980,32.80,167.93391,75.89905,1,1,1,27.8
,68,22,5,43,1561097980,27.20,169.71304,14.628105,1,1,1,22.2
,68,23,5,41,1561097980,29.10,339.06308,32.31436,0,1,0,24.1
,68,24,5,39,1561097980,33.40,29.73108,45.76391,0,1,0,28.4
,68,25,5,38,1561097980,25.80,103.286026,39.75279,1,1,1,20.8
,68,26,5,28,1561097980,29.30,233.67285,42.30288,1,1,1,24.3
,68,27,5,27,1561097980,33.30,287.29123,26.476042,1,1,0,28.3
,68,28,5,25,1561097980,30.60,104.23907,57.55362,1,1,1,25.6
,68,29,5,24,1561097980,27.40,51.174953,19.995398,1,1,0,22.4
,68,30,5,23,1561097980,34.30,184.02585,35.832176,1,1,1,29.3
,68,31,5,14,1561097980,32.50,65.087456,18.87232,1,1,0,27.5
,68,32,5,13,1561097980,36.80,65.49589,56.814594,1,1,1,31.8
,68,33,5,9,1561097980,31.30,32.68249,76.17313,0,1,0,26.3
,68,34,5,8,1561097980,23.70,86.25991,47.681057,1,1,0,18.7
,68,35,5,7,1561097980,19.80,149.36836,13.883728,0,1,0,14.8
,68,36,5,5,1561097980,27.70,241.22545,64.65522,1,1,1,22.7
,68,37,5,3,1561097980,36.20,107.582085,49.451267,1,1,1,31.2
,68,38,5,2,1561097980,25.70,147.2768,75.75578,1,1,0,20.7
,68,39,6,4,1575420030,32.20,2.3265965,40.913788,1,1,1,27.2
,68,40,6,6,1575420030,24.50,325.5665,45.62653,1,1,1,19.5
,68,41,6,9,1575420030,35.30,294.6339,37.300583,1,1,1,30.3
,68,42,6,10,1575420030,34.70,215.95465,76.93859,1,1,1,29.7
,68,43,6,11,1575420030,33.70,304.53644,61.776848,0,1,0,28.7
,68,44,6,12,1575420030,24.00,167.46901,56.468334,1,1,1,19.0
,68,45,6,31,1575420030,21.10,150.76218,24.028345,1,1,0,16.1
,68,46,6,33,1575420030,21.60,151.38011,4.8512034,0,1,1,16.6
,68,47,6,36,1575420030,29.40,323.80026,13.942079,1,1,0,24.4
,68,48,1,23,1176450050,18.10,98.647964,25.88796,1,1,1,13.1
,68,49,1,26,1176450050,23.60,172.65338,22.68366,1,1,1,18.6
,68,50,1,27,1176450050,20.70,224.49223,16.947695,1,1,1,15.7
,68,51,1,28,1176450050,19.70,41.180035,82.68198,1,1,1,14.7
,68,52,6,6,1176450050,18.20,325.5665,45.62653,0,1,1,13.2
,68,53,6,9,1176450050,16.40,294.6339,37.300583,0,1,1,11.4
,68,54,6,10,1176450050,28.30,215.95465,76.93859,1,1,1,23.3
,68,55,5,27,1176450050,17.70,287.29123,26.476042,0,1,0,12.7
,68,56,5,28,1176450050,19.20,233.67285,42.30288,1,1,1,14.2
,68,57,5,38,1176450050,16.40,103.286026,39.75279,0,1,1,11.4
,68,58,5,39,1176450050,19.40,29.73108,45.76391,0,1,0,14.4
,68,59,5,23,1575420030,32.80,184.02585,35.832176,1,1,1,27.8
,68,60,5,24,1575420030,25.80,51.174953,19.995398,1,1,0,20.8
,68,61,5,25,1575420030,27.00,104.23907,57.55362,1,1,1,22.0
,68,62,5,27,1575420030,30.90,287.29123,26.476042,1,1,0,25.9
,68,63,5,28,1575420030,34.00,233.67285,42.30288,1,1,1,29.0
,68,64,5,38,1575420030,27.80,103.286026,39.75279,1,1,1,22.8
,68,65,5,39,1575420030,28.20,29.73108,45.76391,0,1,0,23.2
,68,66,5,41,1575420030,27.80,339.06308,32.31436,0,1,0,22.8
,68,67,5,43,1575420030,20.60,169.71304,14.628105,0,1,1,15.6
,77,0,1,2,1575420030,19.10,319.23874,11.872266,0,1,0,14.1
,77,1,1,8,1575420030,27.50,255.61516,10.265273,1,1,1,22.5
,77,2,1,10,1575420030,31.40,54.195477,47.33607,1,1,1,26.4
,77,3,1,18,1575420030,26.30,151.32527,4.7247458,0,1,1,21.3
,77,4,1,21,1575420030,33.00,312.13058,27.952045,1,1,1,28.0
,77,5,1,23,1575420030,30.50,98.647964,25.88796,1,1,1,25.5
,77,6,1,25,1575420030,32.90,79.95104,15.398858,1,1,0,27.9
,77,7,1,26,1575420030,27.30,172.65338,22.68366,1,1,1,22.3
,77,8,1,27,1575420030,30.10,224.49223,16.947695,1,1,1,25.1
,77,9,1,28,1575420030,39.00,41.180035,82.68198,1,1,1,34.0
,77,10,1,31,1575420030,34.50,209.3386,55.90729,1,1,1,29.5
,77,11,1,32,1575420030,31.40,11.751196,35.44962,1,1,1,26.4
,77,12,4,194,1575420030,21.40,93.89395,9.91654,1,1,0,16.4
,77,13,4,195,1575420030,21.70,137.34036,9.044027,1,1,1,16.7
,77,14,4,196,1575420030,21.90,73.56633,28.793287,1,1,0,16.9
,77,15,3,14,1598062460,29.30,159.4261,33.639614,1,1,0,24.3
,77,16,3,18,1600312450,24.10,277.94943,47.750565,1,1,1,19.1
,77,17,3,13,1600875010,32.90,79.5914,40.65536,0,1,0,27.9
,77,18,3,12,1601437440,27.40,40.98467,10.91472,1,1,0,22.4
,77,19,3,17,1604249980,36.50,204.2901,40.057392,1,1,1,31.5
,77,20,3,3,1604812540,34.00,354.20145,24.983116,0,1,0,29.0
,77,21,3,4,1605374980,24.70,305.39423,12.33021,1,1,0,19.7
,77,22,5,60,1561097980,32.80,167.93391,75.89905,1,1,1,27.8
,77,23,5,59,1561097980,24.60,94.84584,18.898207,0,1,0,19.6
,77,24,5,43,1561097980,27.20,169.71304,14.628105,1,1,1,22.2
,77,25,5,41,1561097980,27.70,339.06308,32.31436,0,1,0,22.7
,77,26,5,39,1561097980,33.20,29.73108,45.76391,0,1,0,28.2
,77,27,5,38,1561097980,28.20,103.286026,39.75279,1,1,1,23.2
,77,28,5,28,1561097980,32.20,233.67285,42.30288,1,1,1,27.2
,77,29,5,27,1561097980,32.00,287.29123,26.476042,1,1,0,27.0
,77,30,5,25,1561097980,30.20,104.23907,57.55362,1,1,1,25.2
,77,31,5,24,1561097980,25.30,51.174953,19.995398,1,1,0,20.3
,77,32,5,23,1561097980,34.10,184.02585,35.832176,1,1,1,29.1
,77,33,5,14,1561097980,31.40,65.087456,18.87232,1,1,0,26.4
,77,34,5,13,1561097980,35.10,65.49589,56.814594,1,1,1,30.1
,77,35,5,9,1561097980,30.10,32.68249,76.17313,0,1,0,25.1
,77,36,5,8,1561097980,27.50,86.25991,47.681057,1,1,0,22.5
,77,37,5,7,1561097980,19.80,149.36836,13.883728,1,1,0,14.8
,77,38,5,5,1561097980,31.80,241.22545,64.65522,1,1,1,26.8
,77,39,5,3,1561097980,35.10,107.582085,49.451267,1,1,1,30.1
,77,40,5,2,1561097980,25.70,147.2768,75.75578,1,1,0,20.7
,77,41,5,1,1561097980,24.30,95.23688,14.087009,0,1,0,19.3
,77,42,6,4,1575420030,32.40,2.3265965,40.913788,1,1,1,27.4
,77,43,6,6,1575420030,24.40,325.5665,45.62653,1,1,1,19.4
,77,44,6,9,1575420030,33.80,294.6339,37.300583,1,1,1,28.8
,77,45,6,10,1575420030,36.40,215.95465,76.93859,1,1,1,31.4
,77,46,6,11,1575420030,33.40,304.53644,61.776848,0,1,0,28.4
,77,47,6,12,1575420030,24.00,167.46901,56.468334,1,1,1,19.0
,77,48,6,24,1575420030,20.50,197.08481,5.2178216,0,1,0,15.5
,77,49,6,31,1575420030,21.50,150.76218,24.028345,1,1,0,16.5
,77,50,6,33,1575420030,22.60,151.38011,4.8512034,0,1,1,17.6
,77,51,6,36,1575420030,29.30,323.80026,13.942079,1,1,0,24.3
,77,52,1,23,1176450050,18.10,98.647964,25.88796,1,1,1,13.1
,77,53,1,26,1176450050,27.80,172.65338,22.68366,1,1,1,22.8
,77,54,1,27,1176450050,20.70,224.49223,16.947695,1,1,1,15.7
,77,55,1,28,1176450050,29.30,41.180035,82.68198,1,1,1,24.3
,77,56,1,32,1176450050,16.90,11.751196,35.44962,0,1,1,11.9
,77,57,4,196,1176450050,15.60,73.56633,28.793287,0,1,0,10.6
,77,58,6,6,1176450050,18.20,325.5665,45.62653,0,1,1,13.2
,77,59,6,9,1176450050,16.40,294.6339,37.300583,0,1,1,11.4
,77,60,6,10,1176450050,27.60,215.95465,76.93859,1,1,1,22.6
,77,61,6,31,1176450050,16.00,150.76218,24.028345,0,1,0,11.0
,77,62,5,23,1176450050,17.10,184.02585,35.832176,0,1,1,12.1
,77,63,5,25,1176450050,17.70,104.23907,57.55362,0,1,1,12.7
,77,64,5,27,1176450050,17.70,287.29123,26.476042,0,1,0,12.7
,77,65,5,28,1176450050,20.00,233.67285,42.30288,1,1,1,15.0
,77,66,5,38,1176450050,16.40,103.286026,39.75279,0,1,1,11.4
,77,67,5,39,1176450050,16.90,29.73108,45.76391,0,1,0,11.9
,77,68,5,23,1575420030,34.50,184.02585,35.832176,1,1,1,29.5
,77,69,5,24,1575420030,23.00,51.174953,19.995398,1,1,0,18.0
,77,70,5,25,1575420030,21.90,104.23907,57.55362,1,1,1,16.9
,77,71,5,27,1575420030,29.80,287.29123,26.476042,1,1,0,24.8
,77,72,5,28,1575420030,33.40,233.67285,42.30288,1,1,1,28.4
,77,73,5,38,1575420030,26.60,103.286026,39.75279,1,1,1,21.6
,77,74,5,39,1575420030,26.70,29.73108,45.76391,0,1,0,21.7
,77,75,5,41,1575420030,26.70,339.06308,32.31436,0,1,0,21.7
,77,76,5,43,1575420030,23.80,169.71304,14.628105,0,1,1,18.8
,81,0,1,2,1575420030,25.40,319.23874,11.872266,1,1,0,20.4
,81,1,1,8,1575420030,22.80,255.61516,10.265273,1,1,1,17.8
,81,2,1,10,1575420030,36.50,54.195477,47.33607,1,1,1,31.5
,81,3,1,18,1575420030,26.30,151.32527,4.7247458,0,1,1,21.3
,81,4,1,21,1575420030,28.10,312.13058,27.952045,1,1,1,23.1
,81,5,1,23,1575420030,26.20,98.647964,25.88796,1,1,1,21.2
,81,6,1,25,1575420030,29.30,79.95104,15.398858,1,1,0,24.3
,81,7,1,26,1575420030,36.80,172.65338,22.68366,1,1,1,31.8
,81,8,1,27,1575420030,25.30,224.49223,16.947695,1,1,1,20.3
,81,9,1,28,1575420030,38.40,41.180035,82.68198,1,1,1,33.4
,81,10,1,31,1575420030,34.90,209.3386,55.90729,1,1,1,29.9
,81,11,1,32,1575420030,30.40,11.751196,35.44962,1,1,1,25.4
,81,12,4,194,1575420030,22.70,93.89395,9.91654,1,1,0,17.7
,81,13,4,195,1575420030,19.10,137.34036,9.044027,1,1,1,14.1
,81,14,4,196,1575420030,20.60,73.56633,28.793287,1,1,0,15.6
,81,15,3,14,1598062460,28.90,159.4261,33.639614,1,1,0,23.9
,81,16,3,18,1600312450,29.00,277.94943,47.750565,1,1,1,24.0
,81,17,3,13,1600875010,26.20,79.5914,40.65536,0,1,0,21.2
,81,18,3,12,1601437440,26.10,40.98467,10.91472,1,1,0,21.1
,81,19,3,17,1604249980,38.40,204.2901,40.057392,1,1,1,33.4
,81,20,3,3,1604812540,29.20,354.20145,24.983116,0,1,0,24.2
,81,21,3,4,1605374980,26.20,305.39423,12.33021,1,1,0,21.2
,81,22,5,60,1561097980,33.40,167.93391,75.89905,1,1,1,28.4
,81,23,5,59,1561097980,24.60,94.84584,18.898207,1,1,0,19.6
,81,24,5,43,1561097980,24.40,169.71304,14.628105,1,1,1,19.4
,81,25,5,41,1561097980,30.10,339.06308,32.31436,0,1,0,25.1
,81,26,5,39,1561097980,31.00,29.73108,45.76391,0,1,0,26.0
,81,27,5,38,1561097980,25.70,103.286026,39.75279,1,1,1,20.7
,81,28,5,28,1561097980,38.70,233.67285,42.30288,1,1,1,33.7
,81,29,5,27,1561097980,29.20,287.29123,26.476042,1,1,0,24.2
,81,30,5,25,1561097980,31.20,104.23907,57.55362,1,1,1,26.2
,81,31,5,24,1561097980,26.60,51.174953,19.995398,1,1,0,21.6
,81,32,5,23,1561097980,33.60,184.02585,35.832176,1,1,1,28.6
,81,33,5,14,1561097980,30.30,65.087456,18.87232,1,1,0,25.3
,81,34,5,13,1561097980,28.70,65.49589,56.814594,1,1,1,23.7
,81,35,5,9,1561097980,30.10,32.68249,76.17313,0,1,0,25.1
,81,36,5,8,1561097980,23.80,86.25991,47.681057,1,1,0,18.8
,81,37,5,7,1561097980,22.30,149.36836,13.883728,1,1,0,17.3
,81,38,5,5,1561097980,35.90,241.22545,64.65522,1,1,1,30.9
,81,39,5,3,1561097980,35.10,107.582085,49.451267,1,1,1,30.1
,81,40,5,2,1561097980,26.10,147.2768,75.75578,1,1,0,21.1
,81,41,5,1,1561097980,24.30,95.23688,14.087009,0,1,0,19.3
,81,42,6,4,1575420030,26.00,2.3265965,40.913788,1,1,1,21.0
,81,43,6,6,1575420030,29.10,325.5665,45.62653,1,1,1,24.1
,81,44,6,9,1575420030,33.10,294.6339,37.300583,1,1,1,28.1
,81,45,6,10,1575420030,34.40,215.95465,76.93859,1,1,1,29.4
,81,46,6,11,1575420030,33.20,304.53644,61.776848,0,1,0,28.2
,81,47,6,12,1575420030,26.70,167.46901,56.468334,1,1,1,21.7
,81,48,6,24,1575420030,20.50,197.08481,5.2178216,1,1,0,15.5
,81,49,6,31,1575420030,21.50,150.76218,24.028345,1,1,0,16.5
,81,50,6,33,1575420030,22.60,151.38011,4.8512034,0,1,1,17.6
,81,51,6,36,1575420030,26.50,323.80026,13.942079,1,1,0,21.5
,81,52,1,23,1176450050,18.10,98.647964,25.88796,1,1,1,13.1
,81,53,1,26,1176450050,29.50,172.65338,22.68366,1,1,1,24.5
,81,54,1,27,1176450050,21.40,224.49223,16.947695,1,1,1,16.4
,81,55,1,28,1176450050,29.90,41.180035,82.68198,1,1,1,24.9
,81,56,1,32,1176450050,16.90,11.751196,35.44962,0,1,1,11.9
,81,57,4,196,1176450050,15.60,73.56633,28.793287,0,1,0,10.6
,81,58,6,4,1176450050,17.40,2.3265965,40.913788,0,1,1,12.4
,81,59,6,6,1176450050,18.20,325.5665,45.62653,0,1,1,13.2
,81,60,6,9,1176450050,16.40,294.6339,37.300583,0,1,1,11.4
,81,61,6,10,1176450050,30.00,215.95465,76.93859,1,1,1,25.0
,81,62,6,31,1176450050,16.00,150.76218,24.028345,0,1,0,11.0
,81,63,5,23,1176450050,21.60,184.02585,35.832176,0,1,1,16.6
,81,64,5,24,1176450050,15.80,51.174953,19.995398,0,1,0,10.8
,81,65,5,25,1176450050,23.30,104.23907,57.55362,0,1,1,18.3
,81,66,5,27,1176450050,17.70,287.29123,26.476042,0,1,0,12.7
,81,67,5,28,1176450050,20.00,233.67285,42.30288,1,1,1,15.0
,81,68,5,38,1176450050,25.50,103.286026,39.75279,0,1,1,20.5
,81,69,5,39,1176450050,16.90,29.73108,45.76391,0,1,0,11.9
,81,70,5,41,1176450050,17.00,339.06308,32.31436,0,1,0,12.0
,81,71,5,43,1176450050,17.00,169.71304,14.628105,0,1,1,12.0
,81,72,5,23,1575420030,35.60,184.02585,35.832176,1,1,1,30.6
,81,73,5,24,1575420030,26.50,51.174953,19.995398,1,1,0,21.5
,81,74,5,25,1575420030,30.40,104.23907,57.55362,1,1,1,25.4
,81,75,5,27,1575420030,26.60,287.29123,26.476042,1,1,0,21.6
,81,76,5,28,1575420030,29.60,233.67285,42.30288,1,1,1,24.6
,81,77,5,38,1575420030,28.70,103.286026,39.75279,1,1,1,23.7
,81,78,5,39,1575420030,29.30,29.73108,45.76391,0,1,0,24.3
,81,79,5,41,1575420030,24.80,339.06308,32.31436,0,1,0,19.8
,81,80,5,43,1575420030,28.70,169.71304,14.628105,1,1,1,23.7
